rep_id,cell_id,url,las_path,status,thickness,expected_thickness,z_top,z_base,placed_z_top,placed_z_base,short_flag,missing_top_flag,missing_base_flag,condensed_flag,match_j_start,match_j_end,match_s_start,match_s_end,match_span,warp_ratio,dtw_cost_per_step,error
581,g4_3,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/kcc_logs_2013/1044597705.las,data/las/1044597705.las,ok,4360.5,3796.75,245.0,4605.5,245.0,4605.5,False,False,False,False,0,255,0.0,1.0,,,nan,
582,g4_4,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/kcc_logs_2013/1044596778.las,data/las/1044596778.las,ok,4507.5,3752.75,0.0,4507.5,0.0,4507.5,False,False,False,False,0,255,0.0,1.0,,,nan,
583,g4_4,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/kcc_logs_2014/1044956146.las,data/las/1044956146.las,ok,4547.5,3752.75,0.0,4547.5,0.0,4547.5,False,False,False,False,0,255,0.0,1.0,,,nan,
584,g4_4,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/kcc_logs_2012/1044189582.las,data/las/1044189582.las,ok,4548.0,3752.75,0.0,4548.0,0.0,4548.0,False,False,False,False,0,255,0.0,1.0,,,nan,
585,g4_4,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/kcc_logs_2019/1050377342.las,data/las/1050377342.las,ok,3622.75,3752.75,152.25,3775.0,152.25,3775.0,False,False,False,False,0,255,0.0,1.0,,,nan,
586,g4_4,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/kcc_logs_2024/1055356016.las,data/las/1055356016.las,ok,4408.5,3752.75,0.0,4408.5,0.0,4408.5,False,False,False,False,0,255,0.0,1.0,,,nan,
587,g4_4,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/kcc_logs_2024/1055017905.las,data/las/1055017905.las,ok,4613.0,3752.75,3.5,4616.5,3.5,4616.5,False,False,False,False,0,255,0.0,1.0,,,nan,
588,g4_4,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/kcc_logs_2019/1046949223.las,data/las/1046949223.las,ok,2495.0,3752.75,1315.0,3810.0,1315.0,3810.0,False,False,False,False,0,255,0.0,1.0,,,nan,
589,g4_4,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/kcc_logs_2024/1054311139.las,data/las/1054311139.las,ok,3948.0,3752.75,-3.0,3945.0,-3.0,3945.0,False,False,False,False,0,255,0.0,1.0,,,nan,
590,g4_4,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/kcc_logs_2015/1045052054.las,data/las/1045052054.las,ok,3926.5,3752.75,0.0,3926.5,0.0,3926.5,False,False,False,False,0,255,0.0,1.0,,,nan,
591,g4_4,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/kcc_logs_2012/1044094944.las,data/las/1044094944.las,ok,4329.0,3752.75,0.0,4329.0,0.0,4329.0,False,False,False,False,0,255,0.0,1.0,,,nan,
592,g4_4,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/kcc_logs_2018/1046816917.las,data/las/1046816917.las,ok,4134.0,3752.75,4.0,4138.0,4.0,4138.0,False,False,False,False,0,255,0.0,1.0,,,nan,
593,g4_4,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/kcc_logs_2012/1044095030.las,data/las/1044095030.las,ok,3740.0,3752.75,0.0,3740.0,0.0,3740.0,False,False,False,False,0,255,0.0,1.0,,,nan,
594,g4_4,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/kcc_logs_2020/1051326063.las,data/las/1051326063.las,ok,3864.5,3752.75,2.0,3866.5,2.0,3866.5,False,False,False,False,0,255,0.0,1.0,,,nan,
595,g4_4,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/kcc_logs_2017/1046427078.las,data/las/1046427078.las,ok,4310.0,3752.75,0.0,4310.0,0.0,4310.0,False,False,False,False,0,255,0.0,1.0,,,nan,
596,g4_4,https://www.kgs.ku.edu/b_1/WebDocs/WellLogs/kcc_logs_2013/1044638411.las,data/las/1044638411.las,ok,3935.0,3752.75,0.0,3935.0,0.0,3935.0,False,False,False,False,0,255,0.0,1.0,,,nan,
