src_rep_id,dst_rep_id,dtw_cost,dtw_steps,dtw_cost_per_step,dtw_status,dtw_error,dist_km,source,sim
889,961,304.44285131000174,80,3.805535641375022,OK,,5.147265177064564,quadrant,2.449669421513395e-07
889,963,311.7651935419686,80,3.8970649192746074,OK,,5.548215495460591,quadrant,1.6986536621629362e-07
889,964,309.13355987258706,80,3.864169498407338,OK,,5.322933157491035,quadrant,1.937537152080676e-07
890,897,281.898830093697,80,3.5237353761712122,OK,,28.996529391646828,quadrant,7.562139450651153e-07
890,899,283.04399930489154,80,3.5380499913111443,OK,,20.84577732839727,quadrant,7.141306092291075e-07
890,893,288.4412283290389,80,3.605515354112986,OK,,28.01920719060244,quadrant,5.452281988396483e-07
890,898,285.2782237201339,80,3.5659777965016737,OK,,28.95470194946289,quadrant,6.386487721652171e-07
890,907,293.4377257891699,80,3.667971572364624,OK,,25.65136564739664,quadrant,4.2469851787122903e-07
891,893,275.2552305957216,80,3.4406903824465203,OK,,16.008933745589736,quadrant,1.0541650461951789e-06
891,894,307.480658449134,80,3.8435082306141752,OK,,16.75540998273383,quadrant,2.1044680524027978e-07
892,904,316.41545276034367,80,3.955193159504296,OK,,10.593338579842305,quadrant,1.346250085423166e-07
893,898,294.66212619030176,80,3.683276577378772,OK,,3.572015992205515,quadrant,3.99478332596486e-07
893,894,300.0131832026369,80,3.7501647900329615,OK,,7.359106012564122,quadrant,3.057007483293801e-07
893,963,326.42472498655576,80,4.080309062331947,OK,,37.467933082734795,quadrant,8.161634821035079e-08
894,896,295.5622901420525,80,3.6945286267756563,OK,,10.722476983534847,quadrant,3.818971493609824e-07
894,898,298.71973840273574,80,3.733996730034197,OK,,5.6946672529462505,quadrant,3.261244042852034e-07
895,904,316.41545276034367,80,3.955193159504296,OK,,10.593338579842305,quadrant,1.346250085423166e-07
897,898,266.4060868418874,80,3.3300760855235922,OK,,1.5638433065489046,quadrant,1.6408365707119684e-06
897,899,283.25237316581627,80,3.5406546645727035,OK,,30.893003050868117,quadrant,7.067289265005665e-07
899,907,290.93387265414395,80,3.6366734081767995,OK,,9.42691142452981,quadrant,4.81339192858456e-07
900,903,277.27015396789284,80,3.4658769245986605,OK,,1.6159370208581656,quadrant,9.531365126338347e-07
900,902,281.20714055978647,80,3.5150892569973307,OK,,3.021349039929107,radius,7.828247160752326e-07
900,990,294.9060312350141,80,3.686325390437676,OK,,60.238138362895874,quadrant,3.9463617922065717e-07
900,901,295.5625897747152,80,3.6945323721839403,OK,,1.6537747391000719,quadrant,3.8189142796085313e-07
900,904,319.23010111954176,80,3.990376263994272,OK,,33.84679215072171,quadrant,1.1695167098641923e-07
901,902,281.5083224066026,80,3.518854030082532,OK,,1.3890741212591016,quadrant,7.711244055295409e-07
901,903,297.53199901302906,80,3.7191499876628633,OK,,2.8013400469816907,quadrant+radius,3.4607858941201435e-07
901,990,306.49439232091953,80,3.831179904011494,OK,,59.57864927464175,quadrant,2.21084774038777e-07
901,909,313.8114242890523,80,3.9226428036131535,OK,,12.636166728232794,quadrant,1.5334566515327697e-07
902,907,283.20926482262615,80,3.5401158102828267,OK,,16.81817209708752,quadrant,7.082538650047926e-07
902,911,285.36779296275006,80,3.567097412034376,OK,,13.605444457641415,quadrant,6.357950028428541e-07
902,903,288.48804194991914,80,3.606100524373989,OK,,4.149798623766183,radius,5.439534859600902e-07
902,969,295.65955865561125,80,3.6957444831951407,OK,,32.85051398159656,quadrant,3.800443301347953e-07
902,909,309.1897278672544,80,3.86487159834068,OK,,13.605444457641415,quadrant,1.932103406895025e-07
902,965,306.9445303708646,80,3.836806629635807,OK,,36.05853780549709,quadrant,2.1616441926156397e-07
902,968,297.0898375322429,80,3.713622969153036,OK,,38.84152205211748,quadrant,3.538149231064321e-07
902,970,298.21239045931,80,3.7276548807413747,OK,,53.89183067862713,quadrant,3.3450315582591106e-07
902,971,306.98547639834,80,3.8373184549792496,OK,,55.13379098916986,quadrant,2.157223182604632e-07
902,972,305.873769132901,80,3.823422114161262,OK,,44.02949089679528,quadrant,2.2805284543036154e-07
902,975,301.79563664816516,80,3.7724454581020646,OK,,36.87653516660503,quadrant,2.796346709217598e-07
903,909,305.2344284905628,80,3.8154303561320346,OK,,10.336086278916365,quadrant,2.3546079226965842e-07
903,913,288.3174393369256,80,3.6039679917115697,OK,,10.466607744553617,quadrant,5.486133265317717e-07
903,911,293.31990054230346,80,3.6664987567787932,OK,,10.336086278916365,quadrant,4.2720791275082067e-07
903,908,293.84530769192787,80,3.673066346149098,OK,,11.552156035095743,quadrant,4.161311405750723e-07
903,910,320.80780486287244,80,4.010097560785906,OK,,11.552156035095743,quadrant,1.0808042152912531e-07
903,912,301.74363217478725,80,3.7717954021848406,OK,,12.740569399656765,quadrant,2.803627297594352e-07
904,912,302.7317772606953,80,3.7841472157586913,OK,,23.680997765944237,quadrant,2.668474038641208e-07
905,912,264.71715030190126,80,3.3089643787737657,OK,,1.669078313101629,radius,1.7854188594692143e-06
905,913,278.72070954956604,80,3.4840088693695757,OK,,1.3736440814370738,quadrant+radius,8.864549970424052e-07
905,907,285.8671706290987,80,3.573339632863734,OK,,1.9437859102518944,quadrant+radius,6.20116463957671e-07
905,911,294.27150825723163,80,3.6783938532153955,OK,,1.3367841257608337,quadrant+radius,4.073571927761359e-07
905,909,309.0148698400991,80,3.862685873001239,OK,,1.3367841257608337,quadrant,1.9490696554407374e-07
906,912,306.95001534661856,80,3.836875191832732,OK,,23.680997765944237,quadrant,2.1610514456001687e-07
907,908,267.3441625296098,80,3.341802031620122,OK,,2.1512931620412514,quadrant+radius,1.565652126555435e-06
907,911,272.249469618377,80,3.4031183702297128,OK,,3.245694891319213,radius,1.2251178911571195e-06
907,912,274.945498515652,80,3.43681873144565,OK,,1.318150984348938,quadrant,1.070617550708626e-06
907,913,281.42598053545754,80,3.5178247566932193,OK,,3.1367675925855556,radius,7.743057412861021e-07
907,909,316.4199985802841,80,3.9552499822535507,OK,,3.245694891319213,radius,1.3459441296708243e-07
907,910,318.5468726907419,80,3.981835908634274,OK,,2.1512931620412514,quadrant+radius,1.210159315230453e-07
908,911,273.3309362301287,80,3.416636702876609,OK,,1.4455758434821464,radius,1.1606309114646738e-06
908,913,280.24919797746406,80,3.503114974718301,OK,,1.1179263919970426,quadrant+radius,8.212322351374839e-07
908,912,289.5522796753639,80,3.6194034959420485,OK,,1.2118848387054775,quadrant,5.15765318635241e-07
909,910,296.27217638374185,80,3.703402204796773,OK,,1.4455758434821464,radius,3.685797174302521e-07
909,913,306.27362764296083,80,3.8284203455370105,OK,,0.5084411030782766,quadrant,2.2353867795278503e-07
909,912,317.5479321645555,80,3.9693491520569437,OK,,2.6218000671980604,radius,1.272138118475811e-07
910,913,315.9025501076385,80,3.948781876345481,OK,,1.1179263919970426,radius,1.3812213521948134e-07
910,911,318.26961918265846,80,3.9783702397832306,OK,,1.4455758434821464,radius,1.227052180630068e-07
911,913,276.5105889792579,80,3.4563823622407233,OK,,0.5084411030782766,quadrant+radius,9.900311308957845e-07
911,912,282.1143715428623,80,3.5264296442857783,OK,,2.6218000671980604,radius,7.481079305939823e-07
912,913,289.10325532128496,80,3.613790691516062,OK,,2.3296671510092057,radius,5.274758439712096e-07
914,915,272.92959936675373,80,3.4116199920844217,OK,,15.313815869080491,quadrant,1.1841563612708648e-06
914,916,300.42091932826384,80,3.755261491603298,OK,,23.539583963242492,quadrant,2.9953158483215366e-07
914,917,301.0375308218737,80,3.7629691352734214,OK,,23.539583963242492,quadrant,2.9043775820123885e-07
914,918,305.21012722981004,80,3.8151265903726257,OK,,23.541282027960854,quadrant,2.357470658601663e-07
914,919,317.92787179856384,80,3.974098397482048,OK,,13.104890550751227,quadrant,1.248199435205009e-07
914,920,315.0524021664916,80,3.9381550270811454,OK,,51.665951380777344,quadrant,1.4411991968799036e-07
915,919,312.9194318304703,80,3.9114928978808785,OK,,2.9478774061945345,quadrant,1.6033962878255912e-07
916,984,295.07710191710163,80,3.6884637739637705,OK,,45.663788119826094,quadrant,3.9127504050274105e-07
916,921,315.6073947601647,80,3.945092434502059,OK,,32.295360030938134,quadrant,1.4017562475133613e-07
916,918,295.72141184726934,80,3.696517648090867,OK,,0.022437772381152046,quadrant,3.7887079799833737e-07
916,920,312.874054726594,80,3.910925684082425,OK,,32.295360030938134,quadrant,1.6070382918485075e-07
917,984,294.19302229191914,80,3.677412778648989,OK,,45.663788119826094,quadrant,4.0895892468253734e-07
917,918,294.3694981899943,80,3.679618727374929,OK,,0.022437772381152046,quadrant+radius,4.053662289227299e-07
917,920,310.957269482193,80,3.8869658685274127,OK,,32.295360030938134,quadrant,1.7686776497692117e-07
918,972,296.3422167764761,80,3.704277709705951,OK,,56.874436158395675,quadrant,3.672912015429652e-07
918,984,302.24663739120325,80,3.7780829673900405,OK,,45.64302010106356,quadrant,2.7339946498307926e-07
918,990,302.83889032312294,80,3.785486129039037,OK,,48.17318096628007,quadrant,2.6542208190456055e-07
919,920,311.8959812016199,80,3.898699765020249,OK,,62.0369502383961,quadrant,1.6875817564832257e-07
920,991,313.7900260832302,80,3.9223753260403775,OK,,69.67141735343273,quadrant,1.5350981905783754e-07
920,997,316.4982519780417,80,3.956228149725521,OK,,77.05155910615628,quadrant,1.3406881836999215e-07
920,922,323.3643467708817,80,4.042054334636021,OK,,52.193423532134794,quadrant,9.511136787310917e-08
920,986,321.5262819762843,80,4.019078524703554,OK,,75.26314329203582,quadrant,1.0426666855693266e-07
920,1000,324.0926042494991,80,4.051157553118739,OK,,58.75963326025435,quadrant,9.171038517369303e-08
921,922,326.1776169659769,80,4.077220212074711,OK,,52.193423532134794,quadrant,8.263100626885267e-08
921,1000,327.1472578537439,80,4.089340723171799,OK,,58.75963326025435,quadrant,7.872044803735294e-08
922,1000,313.41218620532277,80,3.9176523275665347,OK,,77.29519214685098,quadrant,1.5643749334957285e-07
923,936,319.9191628987327,80,3.9989895362341583,OK,,17.546255192663303,quadrant,1.1299094604534703e-07
923,935,323.50744629685136,80,4.043843078710642,OK,,21.972817176636017,quadrant,9.443327704499068e-08
923,926,334.9094228717913,80,4.186367785897391,OK,,17.901644043725558,quadrant,5.3399142797543386e-08
924,927,289.4415486253043,80,3.6180193578163036,OK,,10.999066707052133,quadrant,5.186287999939033e-07
924,951,298.1893930433241,80,3.7273674130415513,OK,,5.3823113897900665,quadrant,3.3488801246236616e-07
924,941,301.07427581749636,80,3.7634284477187046,OK,,15.035195723633809,quadrant,2.899046413778952e-07
925,928,279.5350219477207,80,3.4941877743465084,OK,,14.451068440229623,quadrant,8.510873264301888e-07
925,934,291.3391738700157,80,3.6417396733751963,OK,,5.114014142510006,quadrant,4.7168299700986075e-07
925,927,291.96173398595397,80,3.649521674824425,OK,,14.22429621878484,quadrant,4.572266124333579e-07
925,932,311.8820922492481,80,3.8985261531156015,OK,,23.5101741435501,quadrant,1.6887541006338796e-07
926,932,303.44063564626754,80,3.7930079455783443,OK,,33.20400312968985,quadrant,2.5755519705638633e-07
926,936,307.6071372511826,80,3.8450892156397827,OK,,30.834565142519114,quadrant,2.091201515098723e-07
926,929,311.2950879300457,80,3.8911885991255715,OK,,33.48224229713488,quadrant,1.7390539430235084e-07
927,934,309.4924063444409,80,3.868655079305511,OK,,17.346286687145167,quadrant,1.903083249359443e-07
928,930,291.9763116198601,80,3.6497038952482512,OK,,22.21047069519103,quadrant,4.568934697504993e-07
928,934,296.55205461263745,80,3.706900682657968,OK,,14.150394958209894,quadrant,3.634577671490197e-07
928,932,312.59822899130586,80,3.9074778623913233,OK,,10.262395176171921,quadrant,1.6293549517839932e-07
929,936,285.58791390474346,80,3.5698489238092934,OK,,2.9661657112561515,quadrant,6.288357801116037e-07
929,931,296.0820826985964,80,3.701026033732455,OK,,19.086438594168513,quadrant,3.720996527058415e-07
929,932,311.2896529098294,80,3.8911206613728675,OK,,3.395041050867643,quadrant,1.7395265969095654e-07
930,934,280.6836901853672,80,3.50854612731709,OK,,32.07616566994016,quadrant,8.035836828565337e-07
930,931,307.23669701014916,80,3.8404587126268646,OK,,6.915116475070262,quadrant,2.1302957086786667e-07
930,932,309.51256627672484,80,3.8689070784590607,OK,,21.685191640501383,quadrant,1.901165914383476e-07
930,937,327.0810762908635,80,4.088513453635794,OK,,21.817326637751044,quadrant,7.898137162161316e-08
931,936,285.210628239098,80,3.565132852988725,OK,,21.87208590898297,quadrant,6.408109124282159e-07
931,932,297.11587801808565,80,3.7139484752260707,OK,,19.591674338082985,quadrant,3.5335454725693437e-07
931,933,300.53860857064393,80,3.756732607133049,OK,,20.480555977099073,quadrant,2.977741783348685e-07
933,935,301.105916652536,80,3.7638239581567,OK,,13.803321248784055,quadrant,2.8944636273469946e-07
934,941,287.5732719852145,80,3.594665899815181,OK,,21.355990746371326,quadrant,5.694108544855507e-07
934,946,291.17109913237647,80,3.639638739154706,OK,,17.26224364166272,quadrant,4.7566359934902765e-07
934,950,295.5814511416736,80,3.69476813927092,OK,,28.704039008092522,quadrant,3.8153144801232927e-07
935,936,291.0617750205822,80,3.638272187757278,OK,,14.18709646795553,quadrant,4.782707936127601e-07
937,950,333.1179012005858,80,4.163973765007322,OK,,14.221334188943521,quadrant,5.840320549361313e-08
938,939,272.047741844269,80,3.400596773053363,OK,,8.40800501220941,quadrant,1.237537435300228e-06
938,944,308.34778355804633,80,3.854347294475579,OK,,12.734306352630984,quadrant,2.0151758721543166e-07
939,960,268.0051967140944,80,3.35006495892618,OK,,12.343984141111877,quadrant,1.5147504747478585e-06
939,945,279.53989961345195,80,3.494248745168149,OK,,28.132390635598455,quadrant,8.508797857647453e-07
939,944,305.664415292363,80,3.8208051911545375,OK,,15.09756634076585,quadrant,2.3045257026045708e-07
940,942,264.64212890745614,80,3.3080266113432018,OK,,5.464441252064536,quadrant,1.7921286667043545e-06
940,945,272.52398111902767,80,3.406549763987846,OK,,22.325237720018606,quadrant,1.2084173182875637e-06
940,946,273.61044155317626,80,3.420130519414703,OK,,15.426716049375846,quadrant,1.1445235997131123e-06
940,943,276.4293592599307,80,3.455366990749134,OK,,6.495625735480728,quadrant,9.94060305118797e-07
940,949,277.5290729968455,80,3.469113412460569,OK,,11.719087818858979,quadrant,9.408767817831909e-07
940,947,279.1956373962233,80,3.4899454674527908,OK,,23.740436095649343,quadrant,8.656528543212484e-07
940,950,284.5230787871441,80,3.556538484839301,OK,,24.610349505582825,quadrant,6.632234072400812e-07
941,951,260.06175431879734,80,3.2507719289849666,OK,,13.347599571453324,quadrant,2.2533609157389724e-06
941,942,261.0637522725728,80,3.26329690340716,OK,,3.484500012936748,quadrant,2.1432490907454666e-06
941,946,278.1986752425147,80,3.477483440531434,OK,,14.682779733913081,quadrant,9.098976082928053e-07
941,949,285.66509701399417,80,3.5708137126749273,OK,,9.54240416876408,quadrant,6.264136817089305e-07
942,949,272.95845678185555,80,3.4119807097731942,OK,,7.999295690481662,quadrant,1.1824490087284672e-06
942,946,274.4297672535449,80,3.4303720906693114,OK,,16.050640742276734,quadrant,1.0985841290366465e-06
943,945,270.3445025789391,80,3.379306282236739,OK,,18.68510111473783,quadrant,1.3475463618265078e-06
943,948,272.5879586640361,80,3.407349483300451,OK,,1.9545599681234556,quadrant,1.2045579157875534e-06
943,949,274.0019578574835,80,3.4250244732185435,OK,,12.711570568163426,quadrant,1.122336491111579e-06
944,948,301.9430252036276,80,3.774287815045345,OK,,15.083941600671318,quadrant,2.775814980581503e-07
944,945,314.83021871598413,80,3.9353777339498017,OK,,14.999954253720631,quadrant,1.4572989895108604e-07
945,947,249.89386459590474,80,3.1236733074488092,OK,,1.899889018237352,quadrant,3.746482231691954e-06
945,957,287.1666183358096,80,3.5895827291976197,OK,,29.129896128729378,quadrant,5.811070087328748e-07
945,948,294.09284808531106,80,3.676160601066388,OK,,17.12445167372978,quadrant,4.110124198615324e-07
946,950,278.94351561533153,80,3.486793945191644,OK,,14.128891685282737,quadrant,8.76634423175711e-07
947,950,278.3382765377968,80,3.47922845672246,OK,,27.779323045999703,quadrant,9.035685782744582e-07
947,955,285.2205769939408,80,3.5652572124242603,OK,,34.75583578665016,quadrant,6.404922281641603e-07
947,957,289.4555172413494,80,3.6181939655168676,OK,,28.415694087048234,quadrant,5.18266700130619e-07
948,949,284.61712474325486,80,3.557714059290686,OK,,14.309429782150094,quadrant,6.601120542548724e-07
949,951,275.8547059468016,80,3.4481838243350196,OK,,10.497186149757875,quadrant,1.0230365971033667e-06
952,954,268.92830643759237,80,3.3616038304699045,OK,,3.3187329318447554,quadrant,1.446425349002459e-06
952,958,298.50105422549916,80,3.7312631778187395,OK,,29.45868902894451,quadrant,3.2970988310139043e-07
952,953,302.9008508277365,80,3.7862606353467063,OK,,20.446823313099518,quadrant,2.646010700124756e-07
953,962,293.66439381926375,80,3.670804922740797,OK,,29.394629967019185,quadrant,4.199124117106959e-07
953,959,296.460537288645,80,3.7057567161080627,OK,,32.702355129336766,quadrant,3.651247122108724e-07
953,965,296.381820287349,80,3.7047727535918624,OK,,30.041054223082757,quadrant,3.6656462010508693e-07
953,966,298.1664777811742,80,3.7270809722646776,OK,,12.977836169678104,quadrant,3.3527193469215105e-07
953,954,298.5094111404705,80,3.731367639255881,OK,,19.472072632893067,quadrant,3.295721440073275e-07
