rep_id,status,n_raw,n_finite_gr,z_min,z_max,z_fin_min,z_fin_max,n_samples,p_lo,p_hi,p_lo_val,p_hi_val,fill_nans,max_gap_depth,imputed_frac_rs
701,OK,7239,7165,0.0,3619.0,0.0,3582.0,400,1.0,99.0,21.454047403509133,140.33407298245928,True,,0.0125
702,OK,7937,7864,0.0,3968.0,0.0,3931.5,400,1.0,99.0,27.142125125313402,230.7981908145364,True,,0.01
703,OK,7937,7864,0.0,3968.0,0.0,3931.5,400,1.0,99.0,27.142125125313402,230.7981908145364,True,,0.01
704,OK,6797,6727,0.0,3398.0,0.0,3363.0,400,1.0,99.0,19.412456260651815,128.91935275188013,True,,0.0125
705,OK,7917,7847,0.0,3958.0,0.0,3923.0,400,1.0,99.0,26.51918261904762,233.87787214285734,True,,0.01
706,OK,6908,6829,162.0,3615.5,168.0,3582.0,400,1.0,99.0,14.766395964912316,196.95248765413584,True,,0.0125
707,OK,6742,6664,0.0,3370.5,0.0,3331.5,400,1.0,99.0,19.649248210526363,94.25423042105452,True,,0.0125
708,OK,6857,6783,0.0,3428.0,0.0,3391.0,400,1.0,99.0,21.440520180451408,192.40422093233084,True,,0.0125
709,OK,6982,6910,0.0,3490.5,0.0,3454.5,400,1.0,99.0,22.994591112782043,177.69863724812868,True,,0.0125
710,OK,7221,7145,4.5,3614.5,4.5,3576.5,400,1.0,99.0,22.639839333333207,165.98477790476323,True,,0.0125
711,OK,6672,6595,0.0,3335.5,0.0,3297.0,400,1.0,99.0,26.401703614036727,168.32687042104124,True,,0.0125
712,OK,14069,13933,161.75,3678.75,162.0,3645.0,400,1.0,99.0,14.978028807017546,122.1670424411041,True,,0.0125
713,OK,6701,6628,0.0,3350.0,0.0,3313.5,400,1.0,99.0,23.547117413533627,172.2612548671851,True,,0.0125
714,OK,14164,14028,174.0,3714.75,174.25,3681.0,400,1.0,99.0,17.20848604511288,136.565994796993,True,,0.0125
715,OK,13126,12983,169.25,3450.5,169.25,3414.75,400,1.0,99.0,16.22581768421001,117.72404010526272,True,,0.0125
716,OK,9527,9442,0.0,4763.0,0.0,4720.5,400,1.0,99.0,15.210899473684021,145.55722394736847,True,,0.01
717,OK,10616,10538,0.0,5307.5,0.0,5268.5,400,1.0,99.0,9.13026708771975,212.446948080289,True,,0.0075
718,OK,8711,8633,0.0,4355.0,0.0,4316.0,400,1.0,99.0,13.032776478696967,177.17370261905037,True,,0.01
719,OK,9680,9603,4.5,4844.0,5.0,4806.0,400,1.0,99.0,12.42015572932334,161.7013483709231,True,,0.0125
720,OK,10961,10883,0.0,5480.0,0.0,5441.0,400,1.0,99.0,11.441626576440958,238.75318306768023,True,,0.0075
721,OK,10362,10288,0.0,5180.5,0.0,5143.5,400,1.0,99.0,14.626008611527354,216.92479382455303,True,,0.0075
722,OK,10421,10399,245.0,5455.0,245.0,5444.0,400,1.0,99.0,16.238029383458958,202.8725617694298,True,,0.0025
723,OK,10571,10571,5.0,5290.0,5.0,5290.0,400,1.0,99.0,13.513229578947689,177.02054794736924,True,,0.0
724,OK,9075,9016,245.0,4782.0,245.0,4752.5,400,1.0,99.0,19.741302486215567,195.705770576476,True,,0.0075
725,OK,8021,7958,195.0,4205.0,195.0,4173.5,400,1.0,99.0,16.367686741854598,123.63975394736656,True,,0.01
726,OK,9453,9401,195.0,4921.0,195.0,4895.0,400,1.0,99.0,18.21595810526307,199.29753610025026,True,,0.0075
727,OK,8751,8697,195.0,4570.0,195.0,4543.0,400,1.0,99.0,18.583886877188693,249.71146000004384,True,,0.0075
728,OK,9471,9405,295.0,5030.0,295.0,4997.0,400,1.0,99.0,20.24316701754425,180.43832108270706,True,,0.0075
729,OK,9955,9878,195.0,5172.0,195.0,5133.5,400,1.0,99.0,20.866508947368562,211.41028763162547,True,,0.01
730,OK,9681,9632,245.0,5085.0,245.0,5060.5,400,1.0,99.0,22.972363959898832,187.03348389975255,True,,0.0075
731,OK,9447,9369,0.0,4723.0,0.0,4684.0,400,1.0,99.0,13.001529887218952,152.2234435463601,True,,0.01
732,OK,9146,9069,0.0,4572.5,0.0,4534.0,400,1.0,99.0,13.349737456141053,134.69464809523456,True,,0.01
733,OK,18130,17954,151.0,4683.25,151.0,4639.25,400,1.0,99.0,17.681453383457377,146.17785609022573,True,,0.01
734,OK,7949,7891,245.0,4219.0,245.0,4190.0,400,1.0,99.0,16.670545924812426,162.5896962105443,True,,0.0075
735,OK,9561,9509,345.0,5125.0,345.0,5099.0,400,1.0,99.0,18.64227887719324,159.6912790677003,True,,0.0075
736,OK,8081,8012,295.0,4335.0,295.0,4300.5,400,1.0,99.0,19.701958897243028,134.5078134837088,True,,0.01
737,OK,8404,8331,0.0,4201.5,0.0,4165.0,400,1.0,99.0,17.45451112781968,165.95410263157913,True,,0.01
738,OK,8201,8168,120.0,4220.0,120.5,4219.5,400,1.0,99.0,16.500897443609098,182.33214473683722,True,,0.005
739,OK,8393,8192,100.0,4296.0,200.0,4295.5,400,1.0,99.0,10.446806616541211,159.49372541355297,True,,0.0275
740,OK,8082,8021,195.0,4235.5,195.0,4235.5,400,1.0,99.0,12.530556837739566,195.25248168420816,True,,0.0
741,OK,8376,8335,245.0,4432.5,245.0,4432.5,400,1.0,99.0,16.429132962406996,163.47187989223426,True,,0.0
742,OK,7026,6966,645.0,4157.5,645.0,4157.5,400,1.0,99.0,9.368937020830494,127.39056310776938,True,,0.0
743,OK,8716,8652,195.0,4552.5,195.0,4552.5,400,1.0,99.0,8.130588578947695,141.9854488947351,True,,0.0
744,OK,7702,7643,295.0,4145.5,295.0,4145.5,400,1.0,99.0,10.73655967669157,150.5164430450721,True,,0.0
745,OK,8973,8891,245.0,4731.0,245.0,4731.0,400,1.0,99.0,16.433191348944767,187.16728546115175,True,,0.0
746,OK,8210,8118,-0.5,4104.0,0.0,4058.5,400,1.0,99.0,17.35779181954974,144.91067361654078,True,,0.015
747,OK,6181,6105,245.0,3335.0,245.0,3297.0,400,1.0,99.0,24.0337301804512,133.20794198496597,True,,0.0125
748,OK,7801,7733,0.0,3900.0,0.0,3866.0,400,1.0,99.0,19.211605488720778,159.81584684210867,True,,0.01
749,OK,7481,7407,0.0,3740.0,0.0,3703.0,400,1.0,99.0,23.638323734336083,129.53306754386176,True,,0.01
750,OK,7417,7339,0.0,3708.0,0.0,3669.0,400,1.0,99.0,10.543454390978322,139.04508661654148,True,,0.0125
751,OK,7281,7196,280.0,3920.0,280.0,3877.5,400,1.0,99.0,22.209825157894276,142.30069526315953,True,,0.0125
752,OK,6421,6337,245.0,3455.0,245.0,3413.0,400,1.0,99.0,23.001235097744665,127.24914659398516,True,,0.015
753,OK,6821,6762,295.0,3705.0,295.0,3675.5,400,1.0,99.0,21.47905654135333,150.1555431704262,True,,0.01
754,OK,6927,6841,0.0,3463.0,0.0,3420.0,400,1.0,99.0,18.188999498746913,119.8138630526328,True,,0.0125
755,OK,6956,6883,0.0,3477.5,0.0,3441.0,400,1.0,99.0,23.458299784461044,131.32498350375687,True,,0.0125
756,OK,6792,6705,0.0,3395.5,0.0,3352.0,400,1.0,99.0,20.360862969924394,177.1695857293242,True,,0.015
757,OK,7445,7375,0.0,3722.0,0.0,3687.0,400,1.0,99.0,23.008705263156223,140.83869122807786,True,,0.01
758,OK,6382,6322,295.0,3485.5,295.0,3485.5,400,1.0,99.0,9.845052445214991,174.89403316541407,True,,0.0
759,OK,6632,6569,195.0,3510.5,195.0,3510.5,400,1.0,99.0,2.7131993325870565,135.04597842857822,True,,0.0
760,OK,6322,6262,245.0,3405.5,245.0,3405.5,400,1.0,99.0,0.5604494210527393,131.83978263157752,True,,0.0
761,OK,6747,6660,0.0,3373.0,0.0,3329.5,400,1.0,99.0,19.248716150375504,130.5477532030036,True,,0.015
762,OK,6808,6734,0.0,3403.5,0.0,3366.5,400,1.0,99.0,22.260456030074145,130.43267830072392,True,,0.0125
763,OK,6141,6060,345.0,3415.0,345.0,3374.5,400,1.0,99.0,20.052971528822166,140.37550135087804,True,,0.015
764,OK,6267,6189,345.0,3478.0,345.0,3439.0,400,1.0,99.0,20.514519964911702,151.67741141354207,True,,0.0125
765,OK,6267,6189,345.0,3478.0,345.0,3439.0,400,1.0,99.0,20.514519964911702,151.67741141354207,True,,0.0125
766,OK,6946,6869,0.0,3472.5,0.0,3434.0,400,1.0,99.0,15.669543759398445,130.2303463007517,True,,0.0125
767,OK,6667,6599,0.0,3333.0,0.0,3299.0,400,1.0,99.0,20.116474902255515,201.1212552631579,True,,0.0125
768,OK,6241,6197,0.0,3120.0,0.0,3098.0,400,1.0,99.0,15.973382766917348,132.1997653834587,True,,0.0075
769,OK,12418,12295,173.0,3277.25,176.75,3250.25,400,1.0,99.0,15.816885308270665,119.64321884210526,True,,0.0125
770,OK,11473,11303,195.0,3063.0,195.0,3020.5,400,1.0,99.0,22.487160744360715,157.23331152630803,True,,0.015
771,OK,5808,5729,395.0,3298.5,395.0,3298.5,400,1.0,99.0,20.59612242500018,136.1656565388478,True,,0.0
772,OK,6766,6693,0.0,3382.5,0.0,3346.0,400,1.0,99.0,19.485113819548634,116.16355458646619,True,,0.0125
773,OK,6967,6890,0.0,3483.0,0.0,3444.5,400,1.0,99.0,15.361767157895795,134.19554502255244,True,,0.0125
774,OK,6233,6159,0.0,3116.0,0.0,3079.0,400,1.0,99.0,24.104106285714465,136.3485697142872,True,,0.0125
775,OK,6772,6699,0.0,3385.5,0.0,3349.0,400,1.0,99.0,31.16260999999976,142.63101732330634,True,,0.0125
776,OK,16516,16371,158.25,4287.0,158.5,4251.0,400,1.0,99.0,14.580699593984976,149.3909764661661,True,,0.0125
777,OK,5517,5417,195.0,2953.0,195.0,2903.0,400,1.0,99.0,23.509811807017403,146.68659429824382,True,,0.02
778,OK,6668,6594,0.0,3333.5,0.0,3296.5,400,1.0,99.0,22.206351994988204,169.45062305263156,True,,0.0125
779,OK,6650,6573,0.0,3324.5,0.0,3286.0,400,1.0,99.0,11.351080987469157,123.44274934837051,True,,0.0125
780,OK,7205,7135,0.0,3602.0,0.0,3567.0,400,1.0,99.0,16.951749548872012,143.834448195483,True,,0.01
781,OK,6209,6120,6.5,3110.5,7.0,3066.5,400,1.0,99.0,12.746601243108703,136.02460819047542,True,,0.0175
782,OK,970,970,13.5,498.0,13.5,498.0,400,1.0,99.0,21.03930142857168,148.2133671428568,True,,0.0
783,OK,7282,7232,295.0,3935.5,295.0,3935.5,400,1.0,99.0,21.25455105263203,167.40068549624092,True,,0.0
784,OK,7032,6963,345.0,3860.5,345.0,3860.5,400,1.0,99.0,0.005776240601506144,184.74310677444052,True,,0.0
785,OK,7592,7532,295.0,4090.5,295.0,4090.5,400,1.0,99.0,16.415939846049607,217.1721953684021,True,,0.0
786,OK,6892,6830,195.0,3640.5,195.0,3640.5,400,1.0,99.0,13.58884867669174,223.41923872932142,True,,0.0
787,OK,8153,8051,230.0,4306.0,244.0,4273.0,400,1.0,99.0,16.626439598997457,192.42231385966946,True,,0.015
788,OK,7529,7361,100.0,3864.0,165.0,3854.0,400,1.0,99.0,10.22803684210526,175.5788609022553,True,,0.0225
789,OK,5868,5805,295.0,3228.5,295.0,3228.5,400,1.0,99.0,0.001925109374999998,143.07585293984917,True,,0.0
790,OK,8383,6793,28.0,4219.0,804.0,4200.0,400,1.0,99.0,12.538324586467507,209.0097466165538,True,,0.19
791,OK,4129,4063,2696.0,4760.0,2696.0,4759.5,400,1.0,99.0,27.589455789473266,298.4773993984963,True,,0.0025
792,OK,6813,6793,804.0,4210.0,804.0,4200.0,400,1.0,99.0,12.592705438597381,246.8159916039755,True,,0.005
793,OK,8537,8450,0.0,4268.0,0.0,4224.5,400,1.0,99.0,18.50503113784456,216.69180990977503,True,,0.0125
794,OK,15849,15674,195.25,4157.25,195.5,4113.75,400,1.0,99.0,15.549434789473706,174.3151010526571,True,,0.015
795,OK,9259,9137,625.0,5254.0,625.0,5193.0,400,1.0,99.0,12.658145255639768,245.8105297744354,True,,0.015
796,OK,8499,8412,298.0,4547.0,298.0,4503.5,400,1.0,99.0,12.39617768421055,253.40589905257093,True,,0.0125
797,OK,9846,9846,3868.5,8791.0,3868.5,8791.0,400,1.0,99.0,11.625754087719299,92.36663865413553,True,,0.0
798,OK,15896,15727,163.25,4137.0,163.5,4095.0,400,1.0,99.0,21.21273291478687,139.90453510522013,True,,0.015
799,OK,8996,8934,495.0,4992.5,495.0,4961.5,400,1.0,99.0,18.265540210526076,182.4373848421073,True,,0.0075
800,OK,7401,7318,245.0,3945.0,245.0,3903.5,400,1.0,99.0,20.801481969924193,206.2483594285687,True,,0.0125
801,OK,16192,16048,170.0,4217.75,170.25,4182.0,400,1.0,99.0,13.353520631578895,228.88580168426293,True,,0.0125
802,OK,9169,9168,16.0,4600.0,16.0,4599.5,400,1.0,99.0,16.855670225563617,195.9321024060215,True,,0.0025
803,OK,4357,4316,1722.0,3900.0,1742.0,3899.5,400,1.0,99.0,14.959110421804308,194.29620546765477,True,,0.0125
804,OK,8529,8372,190.0,4454.0,190.0,4375.5,400,1.0,99.0,16.05058978135166,221.03366583895254,True,,0.02
805,OK,8775,8766,115.0,4502.0,115.0,4499.5,400,1.0,99.0,16.461283107770182,235.87151192982682,True,,0.0025
806,OK,8348,8288,245.0,4418.5,245.0,4418.5,400,1.0,99.0,14.455795097744527,194.7176753608989,True,,0.0
807,OK,8368,8312,245.0,4428.5,245.0,4428.5,400,1.0,99.0,14.691881195488433,170.5308509397863,True,,0.0
808,OK,8734,8655,0.0,4366.5,0.0,4327.0,400,1.0,99.0,8.449139661654101,165.62713515037757,True,,0.01
809,OK,5547,5493,295.0,3068.0,295.0,3041.0,400,1.0,99.0,23.206441278194358,133.228232944861,True,,0.01
810,OK,15096,14926,0.0,3773.75,0.0,3731.25,400,1.0,99.0,14.605061503759721,140.1656802105329,True,,0.0125
811,OK,8821,8681,200.0,4610.0,260.0,4600.0,400,1.0,99.0,11.72785850947356,226.849960004201,True,,0.0175
812,OK,6805,6729,342.0,3744.0,344.0,3708.0,400,1.0,99.0,9.03947105263183,150.1706357894774,True,,0.015
813,OK,8277,8233,284.0,4422.0,284.0,4400.0,400,1.0,99.0,23.369251729325345,218.09791609022517,True,,0.0075
814,OK,7995,7828,190.0,4187.0,190.0,4122.0,400,1.0,99.0,15.519437894736457,174.94305824558126,True,,0.0175
815,OK,8121,8001,200.0,4260.0,250.0,4250.0,400,1.0,99.0,11.090520877192954,149.39666315788986,True,,0.015
816,OK,549,430,3370.0,3644.0,3373.0,3587.5,400,1.0,99.0,22.464177694235406,182.5913899749294,True,,0.22
817,OK,8412,8348,295.0,4500.5,295.0,4500.5,400,1.0,99.0,8.40239449624057,149.20300934837076,True,,0.0
818,OK,6445,6380,295.0,3517.0,295.0,3484.5,400,1.0,99.0,14.809594736841676,132.86336233082844,True,,0.0125
819,OK,19293,18920,48.0,4871.0,76.5,4840.5,400,1.0,99.0,11.102001578947688,241.2090364210582,True,,0.015
820,OK,8677,8627,195.0,4533.0,195.0,4532.5,400,1.0,99.0,16.20524984962403,136.53467778947436,True,,0.0025
821,OK,7282,7220,245.0,3885.5,245.0,3885.5,400,1.0,99.0,17.028490917293606,187.41187316541328,True,,0.0
822,OK,7750,7672,0.0,3874.5,0.0,3835.5,400,1.0,99.0,14.920407894737329,159.91638600000044,True,,0.0125
823,OK,7533,7462,0.0,3766.0,0.5,3731.0,400,1.0,99.0,16.760670912281157,131.68168070175238,True,,0.0125
824,OK,6920,6832,0.0,3459.5,0.0,3415.5,400,1.0,99.0,17.398142493734202,136.88241157643913,True,,0.015
825,OK,6421,6338,295.0,3505.0,295.0,3463.5,400,1.0,99.0,16.731485360901896,169.0221765789488,True,,0.015
826,OK,6441,6372,245.0,3465.0,245.0,3430.5,400,1.0,99.0,17.68420557894749,142.10480838596393,True,,0.0125
827,OK,14641,14496,166.5,3826.5,166.75,3790.5,400,1.0,99.0,16.74664957894798,137.40431221051796,True,,0.0125
828,OK,7983,7895,0.0,3991.0,0.5,3947.5,400,1.0,99.0,13.772324586465217,155.7500704260429,True,,0.015
829,OK,7603,7358,0.0,3801.0,47.0,3725.5,400,1.0,99.0,10.738615789473414,148.8447589473679,True,,0.0325
830,OK,6842,6842,195.0,3615.5,195.0,3615.5,400,1.0,99.0,21.384235072681864,170.3467379247792,True,,0.0
831,OK,6402,6341,195.0,3395.5,195.0,3395.5,400,1.0,99.0,5.3176943220861315,166.64609231077677,True,,0.0
832,OK,6337,6260,245.0,3413.0,245.0,3413.0,400,1.0,99.0,0.0,151.9575260300697,True,,0.0
833,OK,6554,6492,545.0,3821.5,545.0,3821.5,400,1.0,99.0,4.1835360708910585,159.70834286466155,True,,0.0
834,OK,5722,5665,195.0,3055.5,195.0,3055.5,400,1.0,99.0,0.0017754827586206712,154.49520163159474,True,,0.0
835,OK,7252,7194,295.0,3920.5,295.0,3920.5,400,1.0,99.0,13.622957526315572,153.44142711278707,True,,0.0
836,OK,6731,6625,632.0,3997.0,632.5,3956.0,400,1.0,99.0,20.810104010025228,180.67436674185123,True,,0.015
837,OK,6042,5974,495.0,3515.5,495.0,3515.5,400,1.0,99.0,16.699376616323434,158.17526526315916,True,,0.0
838,OK,7180,7107,0.0,3589.5,0.0,3553.0,400,1.0,99.0,27.12676762405987,182.193801654152,True,,0.0125
839,OK,12921,12596,222.25,3452.25,269.5,3418.25,400,1.0,99.0,9.394720000000051,135.54764057142864,True,,0.0275
840,OK,6561,6483,295.0,3575.0,295.0,3536.0,400,1.0,99.0,20.321223558896556,168.50934491729961,True,,0.0125
841,OK,7061,6971,0.0,3530.0,0.0,3485.0,400,1.0,99.0,15.353567864657203,175.45834110526394,True,,0.015
842,OK,4101,4074,1395.0,3445.0,1395.0,3431.5,400,1.0,99.0,23.356477884712678,201.92340389974328,True,,0.0075
843,OK,12474,12329,168.0,3286.25,168.25,3250.25,400,1.0,99.0,10.284115784460711,162.42038291228127,True,,0.015
844,OK,6883,6733,170.0,3611.0,180.0,3546.0,400,1.0,99.0,13.834810977443249,163.23602443608922,True,,0.025
845,OK,6972,6911,345.0,3830.5,345.0,3830.5,400,1.0,99.0,12.434467166141006,169.0461933383455,True,,0.0
846,OK,5122,5070,195.0,2755.5,195.0,2755.5,400,1.0,99.0,0.001835830188679232,226.97596872932778,True,,0.0
847,OK,6896,6838,-4.0,3443.5,-4.0,3443.5,400,1.0,99.0,17.867305653880344,162.81374294738114,True,,0.0
848,OK,7403,7133,0.0,3701.0,99.5,3670.5,400,1.0,99.0,20.48103819548902,201.6740222556324,True,,0.0375
849,OK,640,635,3341.0,3660.5,3343.5,3660.5,400,1.0,99.0,0.0,105.63707812029821,True,,0.01
850,OK,6032,5972,495.0,3510.5,495.0,3510.5,400,1.0,99.0,0.0025705901639344504,138.29932124812035,True,,0.0
851,OK,6652,6586,195.0,3520.5,195.0,3520.5,400,1.0,99.0,0.0,184.84255315787632,True,,0.0
852,OK,428,428,0.0,427.0,0.0,427.0,400,1.0,99.0,32.84673473684207,172.5374389473684,True,,0.0
853,OK,990,990,47.5,542.0,47.5,542.0,400,1.0,99.0,22.82295458646615,198.54970055137858,True,,0.0
854,OK,1025,1016,30.0,542.0,30.0,537.5,400,1.0,99.0,-999.25,145.19250776942357,True,,0.01
855,OK,5990,5902,398.0,3392.5,398.0,3348.5,400,1.0,99.0,13.197334779448523,192.766336187969,True,,0.015
856,OK,6745,6650,0.0,3372.0,0.0,3324.5,400,1.0,99.0,17.07052712029997,207.7486478797192,True,,0.015
857,OK,6768,6678,0.0,3383.5,0.0,3338.5,400,1.0,99.0,24.45986236591438,177.7554004135337,True,,0.015
858,OK,6680,6594,0.0,3339.5,0.0,3296.5,400,1.0,99.0,21.33112818295738,156.50214542105454,True,,0.015
859,OK,14227,14135,0.0,3556.5,0.0,3533.5,400,1.0,99.0,19.20265729323297,130.65856803007523,True,,0.0075
860,OK,6572,6485,0.0,3285.5,0.0,3242.0,400,1.0,99.0,25.276684313285145,145.29505391478276,True,,0.015
861,OK,6397,6327,0.0,3198.0,0.0,3163.0,400,1.0,99.0,28.12460956391039,189.61139031578946,True,,0.0125
862,OK,7022,6960,295.0,3805.5,295.0,3805.5,400,1.0,99.0,16.462526421052655,259.293047017546,True,,0.0
863,OK,6541,6458,245.0,3515.0,245.0,3473.5,400,1.0,99.0,32.17454033834499,199.33960762405096,True,,0.015
864,OK,5673,5594,295.0,3131.0,295.0,3091.5,400,1.0,99.0,24.86513673684188,163.75953411278093,True,,0.015
865,OK,5920,5881,349.0,3308.5,349.0,3289.0,400,1.0,99.0,19.993359248119805,132.90293621052675,True,,0.0075
866,OK,5874,5838,398.0,3334.5,398.0,3316.5,400,1.0,99.0,23.238538807018337,148.07710870175413,True,,0.0075
867,OK,2201,2166,1945.0,3045.0,1945.0,3027.5,400,1.0,99.0,20.763593934837033,261.8868131228148,True,,0.0175
868,OK,7541,7498,0.0,3770.0,0.0,3761.5,400,1.0,99.0,32.03779674185451,231.80200822055272,True,,0.0025
869,OK,6895,6777,983.0,4430.0,996.0,4386.0,400,1.0,99.0,15.37905842105264,261.9432593233047,True,,0.02
870,OK,6582,6496,0.0,3290.5,0.0,3247.5,400,1.0,99.0,18.267485140350377,228.24097421303676,True,,0.015
871,OK,6311,6227,200.0,3355.0,200.0,3313.0,400,1.0,99.0,16.15222685714283,236.37667739846182,True,,0.015
872,OK,6411,6330,200.0,3405.0,200.0,3364.5,400,1.0,99.0,19.269100385964787,169.1448578396076,True,,0.015
873,OK,5331,5271,-5.0,2660.0,-5.0,2630.0,400,1.0,99.0,20.520426611528833,214.3203326867353,True,,0.0125
874,OK,5241,5180,195.0,2815.0,195.0,2784.5,400,1.0,99.0,24.896761543859622,270.7590169724287,True,,0.0125
875,OK,5343,5330,0.0,2671.0,0.0,2664.5,400,1.0,99.0,20.466258766917267,195.72834056142696,True,,0.0025
876,OK,3372,3296,1445.0,3130.5,1445.0,3092.5,400,1.0,99.0,14.389232556390589,268.63787796993495,True,,0.0225
877,OK,5434,5347,0.0,2716.5,0.0,2673.0,400,1.0,99.0,26.622399578947384,182.03653118797004,True,,0.0175
878,OK,12462,12319,169.75,3285.0,170.0,3249.5,400,1.0,99.0,13.514355834586565,180.91963761153073,True,,0.015
879,OK,12778,12633,169.75,3364.0,170.0,3328.0,400,1.0,99.0,14.437680000000004,178.19392544360383,True,,0.015
880,OK,4997,4960,238.0,2736.0,242.0,2729.5,400,1.0,99.0,18.19321593984963,198.14243689223105,True,,0.0075
881,OK,261,261,2780.0,2910.0,2780.0,2910.0,400,1.0,99.0,31.665261467653742,300.094537109785,True,,0.0
882,OK,6401,6320,100.0,3300.0,105.5,3274.5,400,1.0,99.0,31.083557192982198,219.42524701760243,True,,0.0125
883,OK,5962,5893,145.0,3125.5,145.0,3125.5,400,1.0,99.0,0.0,212.60807059398553,True,,0.0
884,OK,6457,6374,196.0,3424.0,196.5,3390.5,400,1.0,99.0,16.40034345864653,230.75514436090774,True,,0.015
885,OK,6152,6091,195.0,3270.5,195.0,3270.5,400,1.0,99.0,20.168131561404028,167.08646904010206,True,,0.0
886,OK,6518,6458,-3.0,3255.5,-3.0,3255.5,400,1.0,99.0,19.685880999999988,236.60596899999993,True,,0.0
887,OK,11333,11189,170.75,3003.75,170.75,2967.75,400,1.0,99.0,13.960452706766542,158.02741301503764,True,,0.015
888,OK,10819,10303,177.75,2882.25,274.0,2849.5,400,1.0,99.0,13.638135263157812,208.87165229326058,True,,0.05
889,OK,7290,6495,49.25,1871.5,225.0,1848.5,400,1.0,99.0,19.474361994987753,174.07977281202696,True,,0.1125
890,OK,4262,4199,195.0,2325.5,195.0,2325.5,400,1.0,99.0,22.244316486215507,196.9920410426041,True,,0.0
891,OK,4717,4633,195.0,2553.0,195.0,2511.0,400,1.0,99.0,27.787752293233055,234.63172366167484,True,,0.02
892,OK,6411,6351,195.0,3400.0,195.0,3370.0,400,1.0,99.0,26.550667443609345,177.71453224310088,True,,0.01
893,OK,4711,4688,195.0,2550.0,195.0,2538.5,400,1.0,99.0,24.6748968120302,272.27693025563804,True,,0.005
894,OK,4751,4693,195.0,2570.0,195.0,2541.0,400,1.0,99.0,20.61959799999991,132.31611342856326,True,,0.0125
895,OK,6411,6351,195.0,3400.0,195.0,3370.0,400,1.0,99.0,26.550667443609345,177.71453224310088,True,,0.01
896,OK,6238,6165,10.0,3128.5,10.0,3092.0,400,1.0,99.0,18.04964768421041,176.73046115790984,True,,0.0125
897,OK,10442,10309,170.5,2780.75,170.5,2747.5,400,1.0,99.0,19.06551015288164,206.2689287117809,True,,0.015
898,OK,10392,10240,167.75,2765.5,168.0,2727.75,400,1.0,99.0,15.520982466164591,137.19135157894578,True,,0.0175
899,OK,5543,5500,250.0,3021.0,250.0,2999.5,400,1.0,99.0,20.411354761904594,221.12802932331766,True,,0.01
900,OK,4430,4430,196.0,2410.5,196.0,2410.5,400,1.0,99.0,27.915683699248124,207.54734704510827,True,,0.0
901,OK,4878,4878,211.5,2650.0,211.5,2650.0,400,1.0,99.0,22.596525002505963,167.02171230075191,True,,0.0
902,OK,4617,4617,175.0,2483.0,175.0,2483.0,400,1.0,99.0,22.8806194085214,186.69184394235566,True,,0.0
903,OK,4064,4064,225.5,2257.0,225.5,2257.0,400,1.0,99.0,23.366580503758833,169.18883167666073,True,,0.0
904,OK,583,444,3155.0,3446.0,3158.0,3379.5,400,1.0,99.0,17.18443308270625,199.70496842105678,True,,0.2425
905,OK,4994,4857,124.0,2620.5,127.0,2555.0,400,1.0,99.0,24.826403759398165,226.56522155388558,True,,0.03
906,OK,6605,6465,144.0,3446.0,147.5,3379.5,400,1.0,99.0,17.866401503759384,147.64626040100816,True,,0.025
907,OK,5251,5113,148.6,2773.6,151.6,2707.6,400,1.0,99.0,16.4251947368421,186.83188421052674,True,,0.03
908,OK,5189,5054,157.0,2751.0,159.0,2685.5,400,1.0,99.0,17.933308270677127,157.0362333333187,True,,0.03
909,OK,610,475,2448.0,2752.5,2450.0,2687.0,400,1.0,99.0,24.98299999999993,199.15805263158163,True,,0.2225
910,OK,625,490,2439.0,2751.0,2440.5,2685.0,400,1.0,99.0,16.805981954886423,180.7559879699252,True,,0.2175
911,OK,5196,5061,155.0,2752.5,157.0,2687.0,400,1.0,99.0,22.926692481202796,200.15950325814873,True,,0.03
912,OK,5266,5114,143.0,2775.5,153.0,2709.5,400,1.0,99.0,16.687511278195895,234.56443157893224,True,,0.0325
913,OK,4949,4810,138.0,2612.0,140.5,2545.0,400,1.0,99.0,31.968695488721885,216.60212481205858,True,,0.03
914,OK,5802,5752,190.0,3090.5,190.0,3090.5,400,1.0,99.0,18.81284891729324,212.6327133959883,True,,0.0
915,OK,6412,6351,195.0,3400.5,195.0,3400.5,400,1.0,99.0,1.1861249548889343,162.2696679097726,True,,0.0
916,OK,2047,2037,996.0,2019.0,998.0,2016.0,400,1.0,99.0,21.99092210526315,156.11726285713996,True,,0.0075
917,OK,2041,2037,998.0,2018.0,998.0,2016.0,400,1.0,99.0,22.53900195488709,154.19663684211406,True,,0.0025
918,OK,1877,1877,1160.0,2098.0,1160.0,2098.0,400,1.0,99.0,6.9090375438596565,148.1311584210486,True,,0.0
919,OK,1220,1220,1.0,610.5,1.0,610.5,400,1.0,99.0,24.71959621553885,89.42912165413534,True,,0.0
920,OK,22089,22067,271.0,11315.0,281.5,11314.5,400,1.0,99.0,10.215963508771935,148.77508409271755,True,,0.005
921,OK,22085,16764,272.0,11314.0,2881.5,11272.5,400,1.0,99.0,11.180948120300766,141.89130917297183,True,,0.2425
922,OK,950,950,50.5,525.0,50.5,525.0,400,1.0,99.0,31.119898721804496,190.42006373433597,True,,0.0
